Id,downvotes,upvotes
"56482589","0","0"
"59095827","0","0"
"74719864","0","0"
"59727762","0","0"
"76340697","0","0"
"75061019","0","0"
"57092586","0","0"
"76587314","0","0"
"68205199","0","0"
"57377164","0","0"
"60915903","0","0"
"58706449","0","0"
"75982344","0","0"
"74734513","0","0"
"70950896","0","0"
"76531173","0","0"
"71285046","0","0"
"47513197","0","0"
"67162661","0","0"
"61278133","0","0"
"63919341","0","0"
"44171005","0","0"
"44923089","0","9"
"47576733","0","38"
"61179675","0","3"
"44082043","0","1"
"43277281","0","3"
"45717980","0","2"
"42328042","0","33"
"58844023","0","1"
"45141676","0","3"
"41666158","1","6"
"45498916","0","1"
"45498015","0","0"
"45786094","1","2"
"46078214","0","1"
"53162362","0","4"
"60824109","0","3"
"56027234","0","10"
"64913841","1","0"
"46483019","0","29"
"65284044","0","1"
"65566535","0","1"
"48391341","0","1"
"48584032","0","2"
"48623827","0","2"
"48712206","0","9"
"54268609","0","1"
"66567623","0","2"
"49465460","2","1"
"64780273","0","2"
"50051021","0","2"
"44993357","0","6"
"64665466","0","10"
"50172433","0","1"
"65187370","0","4"
"61809113","0","2"
"51978990","0","1"
"42482991","0","2"
"63824888","0","3"
"51368859","1","1"
"51611819","0","9"
"51845420","0","3"
"69292353","0","1"
"52212674","1","3"
"52770498","0","7"
"48021994","0","3"
"69656539","0","0"
"52518330","1","2"
"52616169","0","1"
"42061150","0","1"
"49012123","0","14"
"54593009","0","7"
"64747305","1","1"
"70543464","0","1"
"53508715","0","1"
"53594958","0","0"
"70886932","0","3"
"56432464","0","19"
"72144208","0","3"
"65566926","0","3"
"53280375","0","1"
"55369148","0","1"
"44204459","0","2"
"69851408","0","6"
"70063934","0","2"
"48931116","0","2"
"72570122","0","2"
"68980354","0","3"
"57648109","0","2"
"46094657","0","6"
"59712559","0","3"
"56472563","0","6"
"74359138","1","1"
"66326642","1","2"
"74710352","0","1"
"71917621","0","2"
"75069418","0","0"
"66689376","0","8"
"44135225","0","6"
"75187464","0","1"
"43208490","0","1"
"58553797","0","3"
"41854133","0","9"
"75762536","2","2"
"42636759","0","3"
"45072172","0","1"
"44464523","0","1"
"43724487","0","1"
"66186254","0","3"
"68936771","0","1"
"58983677","0","5"
"45838843","0","1"
"59745264","0","0"
"55543380","0","6"
"76899386","0","1"
"60050928","0","2"
"59983031","0","3"
"62223090","0","2"
"75938510","0","2"
"47635187","0","2"
"48805750","0","0"
"59077138","0","0"
"67870277","0","0"
"63599344","0","0"
"63764632","0","0"
"55057371","0","0"
"60103829","0","0"
"77088586","0","0"
"64771532","0","0"
"63848622","0","0"
"49291943","0","0"
"75566587","0","0"
"43329427","0","0"
"77440384","0","0"
"69906353","0","0"
"72453656","0","0"
"41437835","0","0"
"76007249","0","0"
"57110587","0","0"
"76963466","0","0"
"64410493","0","0"
"58329843","0","0"
"70438893","0","0"
"75697996","0","0"
"62883726","0","0"
"76067156","0","0"
"59976367","0","0"
"68212429","0","0"
"43394868","0","0"
"75118683","0","0"
"62204327","0","0"
"59586982","0","0"
"61765306","1","1"
"62016318","0","1"
"61910191","0","2"
"62995471","0","2"
"45864778","0","1"
"63083713","0","1"
"63416409","0","1"
"63598589","0","1"
"63921306","0","1"
"51097947","0","1"
"64877828","0","3"
"47769929","1","1"
"48405698","0","2"
"61404309","0","1"
"49050275","1","0"
"58249577","0","1"
"66588044","0","1"
"66927634","0","1"
"50343518","0","1"
"50412793","0","1"
"67772786","1","1"
"47326989","0","1"
"52509660","0","4"
"52594185","0","2"
"66686860","0","3"
"53336100","0","1"
"71000720","0","1"
"54913042","0","2"
"43334799","0","4"
"72849593","1","1"
"67164492","0","3"
"47890558","0","1"
"56426011","0","2"
"73609775","0","0"
"53409133","0","2"
"72836884","0","2"
"73503938","0","1"
"75357820","0","1"
"42817450","0","2"
"75883838","0","1"
"75945140","0","1"
"58851860","0","2"
"76450767","0","2"
"71937768","0","1"
"66320870","0","4"
"48517735","0","2"
"46256685","0","7"
"70703835","0","1"
"77542117","1","0"
"74866090","0","0"
"69115667","0","0"
"63592655","0","0"
"61695436","0","0"
"46553434","0","0"
"71130948","0","0"
"41579649","0","0"
"54537005","0","0"
"66438186","0","0"
"52062224","0","0"
"71747395","0","0"
"74857012","0","0"
"57629992","0","0"
"74373869","0","0"
"69092944","0","0"
"64282484","0","0"
"60912402","0","0"
"41914883","0","0"
"65235666","0","0"
"75847327","0","0"
"73663018","0","0"
"71266471","0","0"
"42040614","0","0"
"62623616","0","0"
"73111071","0","0"
"74558989","0","0"
"62511982","0","0"
"69020752","0","0"
"43230611","0","1"
"62461348","0","1"
"45353252","0","1"
"62776075","0","1"
"45899778","0","1"
"63191199","0","1"
"46614454","1","0"
"65085868","1","2"
"48663135","1","7"
"65835545","1","0"
"66297595","0","2"
"66378890","0","1"
"50027934","1","0"
"50128553","0","1"
"59920140","1","0"
"51185958","2","1"
"61390730","0","1"
"51754212","0","0"
"56248186","0","2"
"59789105","0","1"
"47965537","0","1"
"58434318","0","2"
"54971173","0","3"
"70956120","0","1"
"52692236","0","2"
"56648014","0","1"
"60510401","0","4"
"56794480","0","1"
"61523464","0","2"
"74411765","0","2"
"42228229","0","0"
"41932322","0","1"
"74982676","0","0"
"42703810","0","1"
"43271184","0","1"
"75938407","0","0"
"56832297","0","1"
"51880027","0","1"
"72289046","0","1"
"77153209","0","1"
"74178479","0","4"
"69566288","0","0"
"74627768","0","0"
"73865911","0","0"
"65284677","0","0"
"76113566","0","0"
"72184811","0","0"
"57557931","0","0"
"77203167","0","0"
"58025970","0","0"
"75122354","0","0"
"74839502","0","0"
"77525797","0","0"
"71138418","0","0"
"70789513","0","0"
"45676025","0","0"
"57817078","0","0"
"66589009","0","0"
"76915297","0","0"
"63309124","0","0"
"74633387","0","0"
"60722822","0","0"
"69446679","0","0"
"63004603","0","0"
"69492946","0","0"
"42621790","0","0"
"51193572","0","0"
"46452518","0","0"
"77112511","0","0"
"65928105","0","0"
"51213606","0","0"
"72479423","0","0"
"42694414","0","0"
"57716978","0","0"
"49460557","0","0"
"44115994","0","0"
"71422820","0","0"
"61255641","0","1"
"50914392","0","0"
"45481356","0","1"
"62751246","0","0"
"45999952","0","3"
"46531813","0","1"
"53085440","0","1"
"64020137","0","2"
"48571581","0","4"
"49607808","0","0"
"47664206","0","1"
"42095184","0","4"
"68386595","0","3"
"69785046","1","1"
"63726626","0","2"
"54351510","0","2"
"43369070","0","3"
"70445984","0","2"
"55444967","0","0"
"72544750","0","1"
"72844083","0","1"
"41588994","0","2"
"70157424","0","1"
"56283260","0","1"
"73947444","0","1"
"41993852","0","1"
"72429945","1","0"
"57677555","0","1"
"42296348","0","0"
"54102479","0","1"
"59283049","0","4"
"59753858","0","1"
"76762108","0","1"
"77245739","0","1"
"56705192","0","1"
"61162230","1","1"
"70928912","0","0"
"66285760","0","0"
"74819724","0","0"
"73253461","0","0"
"44963186","0","0"
"50638970","0","0"
"59862705","0","0"
"48661111","0","0"
"61593999","0","0"
"76416122","0","0"
"42277759","0","0"
"48384523","0","0"
"48600626","0","0"
"77530206","0","0"
"47720075","0","0"
"72507171","0","0"
"60994405","0","0"
"69974502","0","0"
"73538952","0","0"
"49504312","0","0"
"48206010","0","0"
"70237132","0","0"
"45805909","0","1"
"47077570","0","0"
"47119100","0","1"
"47202590","0","1"
"47229016","0","1"
"48521754","0","1"
"49431282","0","1"
"62923514","0","1"
"50307454","0","1"
"69222044","0","1"
"53271218","0","1"
"70802956","0","1"
"49618154","0","1"
"71690351","0","2"
"55040423","0","2"
"72246036","0","1"
"47678582","0","1"
"71068581","0","1"
"66712598","1","0"
"63100802","0","1"
"55701909","1","0"
"70532296","0","1"
"43369486","1","0"
"75608312","0","1"
"75608178","0","1"
"43234879","1","0"
"58762176","1","2"
"58872904","0","1"
"74769912","0","1"
"59133177","1","2"
"76464310","0","1"
"76995560","0","1"
"77001129","0","1"
"63158252","0","0"
"76384954","0","0"
"48422333","0","0"
"62770991","0","0"
"67469091","0","0"
"74937294","0","0"
"60166045","0","0"
"47531421","0","0"
"44624409","0","0"
"66642551","0","0"
"77323660","0","0"
"76584172","0","0"
"53503957","0","0"
"64785289","0","0"
"60524554","0","0"
"59971542","0","0"
"77436898","0","0"
"70760792","0","0"
"60234783","0","0"
"60000931","0","0"
"76048804","0","0"
"69557664","0","0"
"76026821","0","0"
"43070782","0","0"
"54009142","0","0"
"75561356","0","0"
"73071822","0","0"
"76975144","0","0"
"57079813","0","0"
"76635692","0","0"
"74691798","0","0"
"54434134","0","0"
"62061357","0","0"
"60058131","0","0"
"48293912","0","11"
"61192561","0","1"
"43991231","0","4"
"43996349","0","14"
"61483056","0","2"
"56788349","0","6"
"61455888","0","3"
"47715280","0","8"
"44410572","0","43"
"41591650","0","4"
"45692736","0","2"
"60838932","0","3"
"46584670","0","2"
"63923131","0","1"
"64057761","0","1"
"47302237","1","1"
"44062853","0","3"
"47478388","0","1"
"47602794","1","2"
"64792757","0","4"
"65203937","0","2"
"47975939","0","7"
"56699647","0","4"
"57233354","0","3"
"49155906","0","2"
"66793916","0","1"
"50129464","0","2"
"47299109","0","5"
"50651797","0","2"
"67908101","1","3"
"57813067","0","4"
"54868203","0","3"
"68831725","0","17"
"42337313","0","5"
"48812971","0","3"
"48657071","0","15"
"51970068","1","0"
"52073593","0","4"
"50041564","0","1"
"57294068","0","1"
"69548146","0","1"
"57342277","0","1"
"69644421","0","7"
"41833592","0","4"
"42422135","0","10"
"52086974","0","18"
"65438114","0","3"
"55170348","0","8"
"53309972","0","1"
"73690260","0","0"
"61222398","0","8"
"74091936","0","3"
"74068660","0","1"
"74273520","0","1"
"59063373","0","1"
"51721895","0","2"
"57332750","0","2"
"52848584","0","3"
"61908128","0","3"
"66674068","0","4"
"75528550","0","3"
"42912335","1","13"
"54384542","0","1"
"42700037","0","4"
"54436459","0","2"
"58620286","0","2"
"64765578","0","1"
"56027392","0","1"
"70340378","0","2"
"60390414","0","1"
"77421041","1","0"
"64115144","0","0"
"76348360","0","0"
"52320854","0","0"
"63906080","0","0"
"42962359","0","0"
"55191765","0","0"
"63625459","0","0"
"48400206","0","0"
"56561425","0","0"
"46118229","0","0"
"69342195","0","0"
"62065733","0","0"
"45674881","0","0"
"57763144","0","0"
"74716742","0","0"
"42539923","0","0"
"62195716","0","0"
"54091591","0","0"
"41679155","0","0"
"67219493","0","0"
"76443243","0","0"
"51063745","0","0"
"65943226","0","0"
"49464032","0","0"
"69222007","0","0"
"66774122","0","0"
"53731671","0","0"
"61677992","0","0"
"44284368","1","0"
"43400196","1","1"
"62526253","0","1"
"45543506","4","0"
"45794058","0","1"
"45920138","0","1"
"63343105","2","0"
"46621663","0","1"
"46585907","0","1"
"59037889","0","1"
"47692459","0","1"
"59773319","0","1"
"50223848","2","0"
"47695500","0","1"
"50512807","0","1"
"51255920","0","1"
"51492473","1","0"
"68770456","1","1"
"53592577","0","1"
"53654014","1","0"
"71213450","0","2"
"72025474","0","1"
"72406728","0","1"
"72776076","0","1"
"72943164","0","1"
"73140747","0","1"
"56005047","0","2"
"74163298","0","1"
"42376923","0","1"
"75550334","0","1"
"43239324","0","1"
"75709449","0","1"
"58526822","0","1"
"76384433","1","0"
"76555679","0","1"
"60265785","5","0"
"77228725","0","1"
"60804141","0","1"
"60924780","1","0"
"75086761","0","0"
"42222816","0","0"
"74346181","0","0"
"51658345","0","0"
"69298753","0","0"
"76218288","0","0"
"74745053","0","0"
"67699660","0","0"
"72768688","0","0"
"74828329","0","0"
"60808994","0","0"
"49312992","0","0"
"75135312","0","0"
"56499758","0","0"
"48455498","0","0"
"42966318","0","0"
"75607895","0","0"
"66777676","0","0"
"58864356","0","0"
"75485089","0","0"
"76801343","0","0"
"53388875","0","0"
"65631765","0","0"
"51631022","0","0"
"54936191","0","0"
"65525909","0","0"
"71693294","0","0"
"67744723","0","0"
"63729393","0","0"
"46057786","0","0"
"41956240","0","0"
"66319705","0","0"
"58016843","0","0"
"69509069","0","0"
"54839450","0","2"
"52840724","0","6"
"54001986","0","2"
"52972210","0","2"
"59330116","0","30"
"45035020","0","1"
"62348826","0","1"
"45374536","0","0"
"53599497","0","15"
"62310551","0","1"
"48642111","0","16"
"43616299","0","21"
"46421822","0","0"
"43985941","0","1"
"64027590","0","1"
"41986344","0","6"
"41894740","0","6"
"64171858","0","4"
"54888529","0","2"
"58001992","0","3"
"64433146","0","8"
"47035273","1","7"
"61923770","0","2"
"47470329","0","4"
"66076185","1","0"
"66122601","1","1"
"57204920","0","26"
"66371530","0","6"
"57361782","0","4"
"49651397","0","1"
"61278124","0","1"
"56269302","0","8"
"67066357","0","3"
"66687685","0","2"
"58064705","0","5"
"51302951","0","1"
"68464192","0","1"
"68648475","2","2"
"68086502","0","2"
"52472089","0","21"
"66807143","0","2"
"67655946","0","1"
"64790313","0","6"
"48628648","0","5"
"50771515","0","6"
"56865715","0","1"
"53080423","1","0"
"49530647","0","5"
"53485494","1","0"
"63090079","0","10"
"51988921","1","12"
"49777311","0","2"
"71280094","0","2"
"54498186","0","2"
"55626255","0","2"
"51305718","0","8"
"68570415","0","1"
"45069317","0","3"
"42439564","0","3"
"72556614","2","0"
"63112945","0","7"
"49987228","0","3"
"70769119","0","1"
"58020019","0","6"
"73206785","0","4"
"63325766","0","1"
"56371253","0","0"
"50259117","0","5"
"56602011","2","1"
"57021706","0","3"
"57350967","0","1"
"73017653","2","0"
"47945596","0","2"
"70533435","0","1"
"58489011","0","1"
"70292268","0","1"
"74629444","0","16"
"58619668","0","2"
"43381360","1","0"
"68624192","0","4"
"43491145","0","5"
"60228263","1","1"
"54366106","0","2"
"60920199","0","3"
"69212945","0","2"
"77507087","1","0"
"60864959","0","2"
"48670029","0","2"
"61118826","0","1"
"58356751","0","0"
"64294257","0","0"
"45746884","0","0"
"46648358","0","0"
"57593577","0","0"
"42581822","0","0"
"45854766","0","0"
"65513408","0","0"
"69851781","0","0"
"68173052","0","0"
"63462192","0","0"
"53635118","0","0"
"75581408","0","0"
"66925609","0","0"
"51293540","0","0"
"75604092","0","0"
"76328094","0","0"
"62844130","0","0"
"52542745","0","0"
"77321915","0","0"
"56093237","0","0"
"72535337","0","0"
"74942752","0","0"
"74626672","0","0"
"58833305","0","0"
"42322158","0","0"
"69321398","0","0"
"59485537","0","0"
"47680738","0","0"
"46140252","0","0"
"62087810","0","0"
"62219682","0","0"
"67416705","0","0"
"55861924","0","0"
"60937385","1","1"
"43214166","1","0"
"51244871","0","8"
"61782304","0","1"
"45013671","0","1"
"45287999","0","1"
"62515443","0","1"
"41647036","0","5"
"62559886","0","1"
"60854011","0","2"
"63282142","0","5"
"63833322","0","1"
"60448573","0","1"
"62565141","0","2"
"48781923","0","1"
"63903345","0","1"
"66356211","0","1"
"57141689","0","4"
"43616309","1","0"
"66761462","0","1"
"63466811","0","1"
"67207677","0","2"
"50323674","0","2"
"50794417","0","2"
"65760716","0","2"
"64752343","0","1"
"52788221","0","2"
"53116601","0","1"
"50443922","0","2"
"41624398","2","2"
"63634695","0","3"
"53982580","0","1"
"71723955","0","1"
"51195475","0","2"
"71072214","0","1"
"67317486","1","0"
"66575053","0","2"
"46441108","0","1"
"73375317","0","1"
"51197153","0","1"
"74123158","1","1"
"57901117","0","1"
"74586540","0","2"
"59859425","0","1"
"60337525","0","1"
"77286694","0","1"
"74307629","0","0"
"63342332","0","0"
"53856221","0","0"
"43909454","0","0"
"60629332","0","0"
"54542989","0","0"
"71376468","0","0"
"65663074","0","0"
"58662983","0","0"
"77517483","0","0"
"75863878","0","0"
"76063026","0","0"
"47672438","0","0"
"47513162","0","0"
"48016425","0","0"
"53200195","0","0"
"48686191","0","0"
"66001349","0","0"
"74876606","0","0"
"68418357","0","0"
"76953674","0","0"
"50963442","0","0"
"72648475","0","0"
"75882011","0","0"
"58093377","0","0"
"53017548","0","0"
"68612233","0","0"
"70971808","0","0"
"71559998","0","0"
"54250306","0","0"
"44704917","0","1"
"62013308","0","1"
"57502264","0","1"
"46318013","0","1"
"48434083","0","2"
"48498351","0","0"
"49222456","0","1"
"55678282","0","1"
"47086614","0","1"
"50482603","0","1"
"68450915","0","1"
"46702601","0","1"
"67011413","0","1"
"51110427","0","1"
"71641965","0","1"
"71069383","0","1"
"68535893","0","1"
"68074530","0","1"
"73478986","0","2"
"74509734","0","0"
"57339673","0","1"
"69200133","0","1"
"60742637","0","1"
"42767097","0","2"
"58351470","0","1"
"43646687","0","1"
"76732816","2","0"
"77044959","0","1"
"60420886","0","0"
"60738471","0","1"
"49383228","0","0"
"44475405","0","0"
"44152782","0","0"
"63848180","0","0"
"59912566","0","0"
"73801831","0","0"
"69118930","0","0"
"68194262","0","0"
"46162629","0","0"
"72133472","0","0"
"53283979","0","0"
"48439813","0","0"
"50287004","0","0"
"75104485","0","0"
"57045689","0","0"
"75734094","0","0"
"46551435","0","0"
"67434290","0","0"
"56504068","0","0"
"66544703","0","0"
"73022795","0","0"
"75357894","0","0"
"46937147","0","0"
"50215008","0","0"
"66065005","0","0"
"48330677","0","0"
"76070327","0","0"
"69903368","0","0"
"63919052","0","0"
"72198248","0","0"
"67970707","0","0"
"61285820","0","0"
"74741754","0","0"
"76633216","0","0"
"65479365","0","0"
"62202398","0","0"
"43619093","0","0"
"76756093","0","0"
"45063099","0","18"
"53725933","0","7"
"44153816","0","1"
"42431418","0","16"
"46255928","0","16"
"44424040","1","24"
"41597712","0","4"
"52010278","0","9"
"42197150","0","2"
"45634547","0","11"
"58561737","0","2"
"46783460","0","1"
"47033060","8","2"
"44230373","0","65"
"55013747","0","2"
"42983363","0","4"
"65094015","0","1"
"63970568","0","6"
"65388895","0","5"
"48513927","0","1"
"45249783","0","2"
"45371034","1","2"
"66961822","0","4"
"44819531","0","12"
"48380452","0","16"
"49781573","1","9"
"66932198","1","5"
"51082764","0","8"
"52895054","0","1"
"63807817","0","2"
"65045062","0","4"
"68733720","0","1"
"43209144","0","2"
"62679726","0","2"
"48861805","0","5"
"57281749","0","2"
"69170662","0","9"
"62698092","0","9"
"52850853","2","0"
"70167196","0","1"
"52295715","0","2"
"45341068","0","2"
"71563395","0","1"
"54494701","4","0"
"53293775","1","4"
"70851808","0","7"
"68592665","0","2"
"67704820","1","1"
"60090988","0","5"
"51555568","1","17"
"69670125","0","21"
"72476636","0","1"
"56878267","1","2"
"68740136","0","3"
"57059293","0","0"
"68935543","0","5"
"70542846","0","2"
"54620942","0","1"
"58052678","0","2"
"58170599","1","0"
"75389355","0","1"
"43539160","0","2"
"52975633","2","1"
"75978447","0","1"
"74178739","0","2"
"59314668","1","2"
"53875750","0","1"
"73856275","0","8"
"76858037","0","1"
"49704912","0","1"
"70339578","0","3"
"68843770","0","0"
"76340226","0","0"
"56844925","0","0"
"64199796","0","0"
"76192522","0","0"
"54148890","0","0"
"62239244","0","0"
"70633141","0","0"
"72463250","0","0"
"44378386","0","0"
"76679474","0","0"
"60111062","0","0"
"77371700","0","0"
"44287413","0","0"
"48858409","0","0"
"56563355","0","0"
"54945195","0","0"
"57724701","0","0"
"66118173","0","0"
"76939802","0","0"
"48766562","0","0"
"68850329","0","0"
"41851943","0","0"
"46609343","0","0"
"55411291","0","0"
"58431214","0","0"
"55062250","0","0"
"52975287","0","8"
"45478846","0","4"
"44361455","0","2"
"62792820","0","1"
"63891045","0","2"
"63920283","0","3"
"64178687","2","0"
"47223506","0","1"
"60863607","0","5"
"48008648","0","1"
"48157916","1","0"
"66353592","1","1"
"66580751","0","3"
"66983087","0","1"
"66838346","0","1"
"50267112","1","1"
"67925207","0","1"
"46361998","0","2"
"56424857","0","1"
"68964719","0","5"
"52058293","1","2"
"53225966","1","2"
"70544631","1","5"
"70635302","1","2"
"65023151","0","4"
"53422818","0","4"
"52224506","0","1"
"54561278","0","0"
"55130887","0","0"
"48190020","0","5"
"68469093","0","2"
"56170467","0","2"
"56206468","1","2"
"73485863","0","1"
"66774460","0","1"
"73827374","0","2"
"73881201","0","2"
"74038771","0","2"
"56939461","2","1"
"74279158","0","1"
"54796967","0","3"
"66683511","1","1"
"42022877","0","1"
"59581065","0","2"
"75298023","0","2"
"60962011","0","5"
"75613515","0","1"
"77231690","0","0"
"56785110","0","0"
"44930702","0","0"
"56344788","0","0"
"49201251","0","0"
"74310905","0","0"
"75896952","0","0"
"54898958","0","0"
"43987201","0","0"
"44446727","0","0"
"64328359","0","0"
"73857340","0","0"
"70851326","0","0"
"52617474","0","0"
"56541137","0","0"
"58932446","0","0"
"75155021","0","0"
"77439437","0","0"
"65527052","0","0"
"73922101","0","0"
"48181460","0","0"
"46903392","0","0"
"69346915","0","0"
"59458137","0","0"
"57070687","0","0"
"77194454","0","0"
"47992192","0","0"
"53024235","0","0"
"45469449","0","0"
"76601809","0","0"
"76332818","0","0"
"43100488","0","0"
"48724773","0","0"
"64096850","0","0"
"77228798","0","0"
"46648131","0","0"
"76860311","0","0"
"68179227","0","0"
"59988873","0","0"
"54558406","0","0"
"74015698","0","0"
"61416775","0","3"
"58116548","0","1"
"52207622","0","2"
"45450100","0","3"
"48718729","0","1"
"44425881","0","1"
"63325911","0","2"
"46399432","0","2"
"63737748","0","1"
"64255657","1","1"
"47970761","1","1"
"46354367","0","1"
"60012356","0","1"
"47975174","0","1"
"49639854","0","1"
"67162321","0","1"
"61659404","0","5"
"65222135","0","2"
"43495159","0","0"
"52171559","0","1"
"68004146","0","1"
"59527291","0","6"
"69195131","0","1"
"70086859","1","1"
"53430475","0","8"
"70660673","0","1"
"53627817","0","2"
"71622950","0","1"
"72168143","0","1"
"58547833","0","1"
"55278769","0","1"
"67683860","0","3"
"56270497","0","1"
"73882299","0","2"
"67910584","0","2"
"54574499","0","1"
"74641088","0","0"
"73749565","0","1"
"42801335","0","1"
"76098104","0","1"
"43930568","1","1"
"76328924","0","0"
"68410312","0","1"
"76989510","0","2"
"76712936","0","2"
"75286846","0","1"
"66874029","0","0"
"60773438","0","0"
"65344517","0","0"
"67675001","0","0"
"45562415","0","0"
"51063036","0","0"
"73051270","0","0"
"47580937","0","0"
"77160075","0","0"
"77362130","0","0"
"70035155","0","0"
"68303751","0","0"
"76984138","0","0"
"77249549","0","0"
"67990188","0","0"
"68939334","0","0"
"59767422","0","0"
"76666520","0","0"
"77487860","0","0"
"72350900","0","0"
"47909496","0","0"
"72521967","0","0"
"71744661","0","0"
"68178029","0","0"
"76269961","0","0"
"71184806","0","0"
"73801131","0","0"
"71406125","0","0"
"54821303","2","1"
"61528640","0","1"
"62764255","1","0"
"64199789","0","2"
"47731201","0","2"
"65580577","0","2"
"65718480","0","1"
"60797072","0","1"
"49183507","0","1"
"57353203","0","1"
"66891798","0","2"
"66895472","0","3"
"66917955","0","1"
"67354767","0","2"
"50531235","0","2"
"51478245","3","0"
"68751883","0","1"
"68924984","0","1"
"52207163","0","1"
"60269275","0","2"
"63445394","0","1"
"70247954","0","1"
"54184136","0","1"
"65456308","0","2"
"54488673","0","1"
"56103458","0","2"
"73616089","0","2"
"56680479","0","1"
"48195200","0","2"
"68652259","0","2"
"62019356","0","2"
"47914528","0","2"
"75417626","0","0"
"75718583","1","1"
"42482477","0","5"
"75090778","0","2"
"59567682","3","0"
"76994474","2","0"
"60178280","0","1"
"56281319","0","2"
"52972208","0","0"
"77051109","0","0"
"70460933","0","0"
"69510470","0","0"
"64201600","0","0"
"71439058","0","0"
"63350931","0","0"
"71296034","0","0"
"50841931","0","0"
"63707670","0","0"
"73317844","0","0"
"60535801","0","0"
"45275997","0","0"
"71596735","0","0"
"54868150","0","0"
"47168116","0","0"
"45671059","0","0"
"51309219","0","0"
"57411230","0","0"
"54906832","0","0"
"43689111","0","0"
"62234910","0","0"
"73617901","0","0"
"63316569","0","0"
"67794342","0","0"
"76922063","0","0"
"57775280","0","0"
"57867993","0","0"
"75470207","0","0"
"77035297","0","0"
"55322899","0","0"
"72770258","0","0"
"62174758","0","1"
"62598075","1","1"
"63503320","2","0"
"58164222","0","1"
"64894386","0","2"
"48525925","0","1"
"66422776","0","1"
"68863740","0","1"
"51917301","1","1"
"67878602","0","1"
"52460800","0","1"
"70117072","1","0"
"69895516","0","1"
"70529340","0","2"
"54147923","0","1"
"72546032","0","1"
"72683597","0","1"
"58370628","0","1"
"70666257","0","1"
"42020478","1","0"
"75026679","0","1"
"42890274","1","1"
"48932795","0","2"
"55330712","0","1"
"60899290","0","1"
"77253892","0","0"
"73120842","0","0"
"68194502","0","0"
"48352129","0","0"
"74401920","0","0"
"67504624","0","0"
"43207516","0","0"
"71280581","0","0"
"53408482","0","0"
"42835577","0","0"
"46208550","0","0"
"74389049","0","0"
"43562079","0","0"
"57462847","0","0"
"63564392","0","0"
"77487027","0","0"
"60463898","0","0"
"66850935","0","0"
"49396493","0","0"
"75174819","0","0"
"63478965","0","0"
"67748749","0","0"
"53951165","0","0"
"46172417","0","66"
"44066146","0","2"
"61307729","0","1"
"44271424","2","2"
"62370565","1","1"
"45326406","1","1"
"45353389","0","24"
"45997894","0","4"
"63221440","0","2"
"49810431","0","3"
"53426062","0","7"
"61765392","0","2"
"46534829","0","7"
"49038329","0","7"
"45194081","1","2"
"55387738","1","18"
"47742225","0","0"
"55924730","0","19"
"64880276","0","3"
"49822263","0","15"
"47842644","0","12"
"48312851","0","18"
"45659212","0","1"
"49098542","1","1"
"66304172","0","2"
"49275602","0","3"
"41796934","0","30"
"57758973","0","7"
"49650564","0","1"
"62887862","0","7"
"67154042","1","0"
"60418636","0","4"
"45812606","0","1"
"51665352","0","1"
"51779882","0","1"
"69057344","0","1"
"69383870","0","2"
"47529682","0","2"
"65594107","0","1"
"69659109","0","2"
"46630800","0","3"
"64119344","0","1"
"69819035","0","1"
"63390220","0","2"
"53261633","0","4"
"70546850","0","3"
"53625347","1","6"
"49750753","0","3"
"54292580","0","3"
"64244634","0","1"
"53718192","1","6"
"68199180","0","2"
"54781914","0","1"
"72034168","0","2"
"41580800","0","2"
"69820471","0","6"
"72300357","0","2"
"41547349","0","3"
"49241577","0","3"
"71774325","0","6"
"50342057","0","3"
"56767956","0","9"
"73708098","1","1"
"54244285","0","7"
"62340441","3","0"
"56649196","0","3"
"67323820","0","1"
"60516402","0","3"
"57940285","0","1"
"54695525","0","19"
"52921508","1","1"
"76035525","0","1"
"76688842","0","1"
"41609745","0","3"
"58706984","1","2"
"62661007","0","8"
"50389884","0","1"
"76508091","0","3"
"72698148","0","0"
"65209960","0","0"
"64908001","0","0"
"66104159","0","0"
"64325600","0","0"
"55849972","0","0"
"45418966","0","0"
"44654797","0","0"
"59888045","0","0"
"76387212","0","0"
"69391479","0","0"
"75293671","0","0"
"74687777","0","0"
"50229705","0","0"
"75930052","0","0"
"56926009","0","0"
"60530070","0","0"
"43068845","0","0"
"74521747","0","0"
"69086366","0","0"
"76460116","0","0"
"75299260","0","0"
"61429232","0","0"
"44768223","0","3"
"63161623","0","1"
"59408113","0","5"
"64155198","0","1"
"65881222","0","1"
"66038748","0","1"
"49151124","0","0"
"49515975","0","1"
"58513495","0","1"
"66360051","0","7"
"54939927","0","4"
"52304827","0","0"
"53450220","0","2"
"53576530","0","2"
"53698313","0","1"
"50444879","0","1"
"72063492","0","1"
"54965887","0","1"
"68583550","0","1"
"44097770","0","2"
"72656618","0","0"
"55699999","0","1"
"64141681","0","6"
"73744625","0","1"
"74040552","0","4"
"72575818","1","2"
"48995695","0","1"
"42372981","0","2"
"42591106","0","1"
"75234732","1","0"
"75247651","0","1"
"48485750","0","2"
"58957685","0","0"
"58955720","0","2"
"50824566","0","4"
"59783589","0","1"
"42648195","0","5"
"57471080","0","2"
"61045149","0","1"
"76358279","0","0"
"47180559","0","0"
"77546910","0","0"
"77158854","0","0"
"62230777","0","0"
"57186129","0","0"
"64111780","0","0"
